SKU ID ,Date,Volume
M4641000264,11/9/2021,744
430204408,11/9/2021,776
430204408,11/9/2021,2976
426282894,11/9/2021,360
426282894,11/9/2021,372
426282894,11/9/2021,401
426245312,11/9/2021,857
429325058,11/9/2021,1708
429008664,11/9/2021,2466
429008664,11/9/2021,1256
430011510,11/9/2021,1625
430011510,11/9/2021,1579
430011510,11/9/2021,1619
430137242,11/9/2021,1591
430137242,11/9/2021,1612
430136984,11/9/2021,1996
430136984,11/9/2021,898
430136984,11/9/2021,1956
429325961,11/9/2021,2407
429325961,11/9/2021,2720
430136984,11/9/2021,1127
427565068,11/9/2021,2123
429325058,11/9/2021,61
430479178,11/9/2021,35
430256868,11/10/2021,34
430161107,11/10/2021,1781
429325101,11/10/2021,2817
426997339,11/10/2021,2228
426300051,11/10/2021,28
M4641000264,11/10/2021,604
M4641000264,11/10/2021,730
M4641000264,11/10/2021,827
424231364,11/10/2021,397
426282894,11/10/2021,382
426282894,11/10/2021,364
430011510,11/10/2021,1243
430011510,11/10/2021,353
428928383,11/10/2021,1039
430137242,11/10/2021,1401
430137242,11/10/2021,290
430137242,11/10/2021,674
430137242,11/10/2021,738
430256868,11/10/2021,11
430256868,11/10/2021,48
430136984,11/10/2021,1419
430136984,11/10/2021,573
426997339,11/10/2021,2222
426997339,11/10/2021,2284
430136984,11/10/2021,2073
430011510,11/10/2021,639
428920471,11/10/2021,743
430136984,11/10/2021,1020
430256868,11/10/2021,27
424231364,11/10/2021,61
430491605,11/10/2021,345
430491605,11/10/2021,484
429008578,11/11/2021,1916
427488356,11/11/2021,27
427001682,11/11/2021,3780
428750105,11/11/2021,1535
426140779,11/11/2021,1262
430137328,11/11/2021,423
M4641000264,11/11/2021,571
M4641000264,11/11/2021,726
M4641000264,11/11/2021,742
M4641000264,11/11/2021,57
M4641000264,11/11/2021,633
M4641000264,11/11/2021,705
M4641000264,11/11/2021,114
M4641000264,11/11/2021,750
426282894,11/11/2021,328
426300051,11/11/2021,25
429325101,11/11/2021,1691
428750105,11/11/2021,1561
430137328,11/11/2021,1024
429008578,11/11/2021,1476
429994912,11/11/2021,868
426997339,11/11/2021,1548
427001682,11/11/2021,3145
429368230,11/11/2021,3141
430137242,11/11/2021,635
430137328,11/11/2021,1476
427488356,11/11/2021,12
430491605,11/11/2021,462
430491605,11/11/2021,269
430297546,11/15/2021,996
M4641000264,11/15/2021,747
426282894,11/15/2021,390
429325101,11/15/2021,2665
429059705,11/15/2021,659
426140779,11/15/2021,2281
426673635,11/15/2021,5154
428750105,11/15/2021,360
426673635,11/15/2021,196
426282894,11/15/2021,382
429059705,11/15/2021,1103
429059705,11/15/2021,1111
426140779,11/15/2021,977
429325961,11/16/2021,2046
426245312,11/16/2021,452
426282894,11/16/2021,379
429325101,11/16/2021,2469
M4641000264,11/16/2021,125
M4641000264,11/16/2021,615
M4641000264,11/16/2021,738
M4641000264,11/16/2021,404
M4641000264,11/16/2021,335
429059705,11/16/2021,1106
429059705,11/16/2021,1103
429059705,11/16/2021,1037
430297546,11/16/2021,247
430297546,11/16/2021,684
429325961,11/16/2021,2622
430297546,11/16/2021,49
430297546,11/16/2021,966
426245312,11/16/2021,177
426245312,11/16/2021,25
429325058,11/17/2021,2549
424231364,11/17/2021,800
430479178,11/17/2021,14
426282894,11/17/2021,360
M4641000264,11/17/2021,740
M4641000264,11/17/2021,736
429059705,11/17/2021,1077
429059705,11/17/2021,866
430479178,11/17/2021,36
430479178,11/17/2021,52
429325961,11/17/2021,2613
429325961,11/17/2021,2517
M4641000264,11/17/2021,843
M4641000264,11/17/2021,140
M4641000264,11/17/2021,309
429059705,11/17/2021,236
430479178,11/17/2021,48
429008922,11/18/2021,1995
430256868,11/18/2021,53
429329444,11/18/2021,1801
426282894,11/18/2021,362
426282894,11/18/2021,191
429008922,11/18/2021,963
429008922,11/18/2021,212
430256868,11/18/2021,13
M4641000264,11/18/2021,748
M4641000264,11/18/2021,701
M4641000264,11/18/2021,460
M4641000264,11/18/2021,65
M4641000264,11/18/2021,737
M4641000264,11/18/2021,490
M4641000264,11/18/2021,515
M4641000264,11/18/2021,276
430256868,11/18/2021,6
430256868,11/18/2021,11
429008922,11/18/2021,128
430466880,11/19/2021,198
430466880,11/19/2021,50
430315692,11/19/2021,776
429008664,11/19/2021,1372
M4641000264,11/19/2021,356
M4641000264,11/19/2021,250
M4641000264,11/19/2021,491
M4641000264,11/19/2021,513
429008922,11/19/2021,306
429008922,11/19/2021,1978
M4641000264,11/19/2021,736
M4641000264,11/19/2021,558
429008922,11/19/2021,1095
M4641000264,11/19/2021,143
M4641000264,11/19/2021,600
M4641000264,11/19/2021,750
M4641000264,11/19/2021,175
M4641000264,11/19/2021,366
429008922,11/19/2021,177
M4641000264,11/22/2021,511
430011510,11/22/2021,352
430256868,11/22/2021,44
430256180,11/22/2021,63
426997339,11/22/2021,2281
429325101,11/22/2021,2845
426245312,11/22/2021,72
426140779,11/22/2021,2252
426245312,11/22/2021,760
426245312,11/22/2021,787
429325101,11/22/2021,1744
M4641000264,11/22/2021,737
M4641000264,11/22/2021,428
M4641000264,11/22/2021,700
M4641000264,11/22/2021,720
M4641000264,11/22/2021,697
M4641000264,11/22/2021,272
M4641000264,11/22/2021,825
M4641000264,11/22/2021,737
426997339,11/22/2021,2239
426997339,11/22/2021,2371
430011510,11/22/2021,1250
430011510,11/22/2021,1590
430256180,11/22/2021,61
430256868,11/22/2021,44
430256868,11/22/2021,51
426245312,11/22/2021,62
430479178,11/23/2021,45
428121144,11/23/2021,2390
426300051,11/23/2021,23
M4641000264,11/23/2021,736
M4641000264,11/23/2021,716
M4641000264,11/23/2021,738
M4641000264,11/23/2021,515
M4641000264,11/23/2021,737
M4641000264,11/23/2021,699
426997339,11/23/2021,2446
426997339,11/23/2021,2254
426997339,11/23/2021,2219
430011510,11/23/2021,1613
430011510,11/23/2021,1558
430011510,11/23/2021,1584
430256180,11/23/2021,61
430256180,11/23/2021,19
430256868,11/23/2021,45
430256868,11/23/2021,46
430256868,11/23/2021,7
430256868,11/23/2021,39
426140779,11/23/2021,2276
430479178,11/23/2021,5
426245312,11/23/2021,656
430466880,11/23/2021,491
427488356,11/24/2021,39
426282894,11/24/2021,348
429325058,11/24/2021,2200
M4641000264,11/24/2021,465
426997339,11/24/2021,2200
430256868,11/24/2021,3
430011510,11/24/2021,348
426140779,11/24/2021,2277
M4641000264,11/24/2021,472
M4641000264,11/24/2021,712
426282894,11/24/2021,360
426282894,11/24/2021,361
426282894,11/24/2021,352
430256868,11/24/2021,51
430479178,11/24/2021,7
M4641000264,11/24/2021,711
M4641000264,11/24/2021,799
426300051,11/24/2021,28
426300051,11/24/2021,5
430479178,11/24/2021,43
M4641000264,11/24/2021,671
430256868,11/24/2021,41
430281378,11/29/2021,302
M4641000264,11/29/2021,742
429059705,11/29/2021,1055
430479178,11/29/2021,50
426282894,11/29/2021,360
426300051,11/29/2021,23
426140779,11/29/2021,2168
426282894,11/29/2021,68
426282894,11/29/2021,215
430281378,11/29/2021,352
M4641000264,11/29/2021,509
M4641000264,11/29/2021,250
M4641000264,11/29/2021,743
M4641000264,11/29/2021,780
M4641000264,11/29/2021,507
426140779,11/29/2021,1858
430479178,11/29/2021,51
430479178,11/29/2021,51
430479178,11/29/2021,50
430479178,11/29/2021,49
429325058,11/29/2021,1432
429325058,11/29/2021,770
429325058,11/29/2021,95
426282894,11/30/2021,362
426282894,11/30/2021,362
430281378,11/30/2021,350
430281378,11/30/2021,360
426300051,11/30/2021,24
M4641000264,11/30/2021,804
M4641000264,11/30/2021,401
429059705,11/30/2021,397
426140779,11/30/2021,2263
426140779,11/30/2021,2145
430479178,11/30/2021,50
430479178,11/30/2021,51
430479178,11/30/2021,51
430479178,11/30/2021,50
430479178,11/30/2021,52
429059705,11/30/2021,179
429059705,11/30/2021,213
429059705,11/30/2021,261
430161107,12/1/2021,2049
430281421,12/1/2021,134
429325961,12/1/2021,2639
429325101,12/1/2021,2840
426282894,12/1/2021,51
426282894,12/1/2021,364
426282894,12/1/2021,417
430281378,12/1/2021,183
430281421,12/1/2021,168
426300051,12/1/2021,28
M4641000264,12/1/2021,804
430161107,12/1/2021,1104
426140779,12/1/2021,2275
426140779,12/1/2021,2257
430479178,12/1/2021,50
430479178,12/1/2021,53
430479178,12/1/2021,51
430479178,12/1/2021,51
430479178,12/1/2021,45
429325961,12/1/2021,1680
430215244,12/2/2021,439
426673635,12/2/2021,4521
426282894,12/2/2021,360
426282894,12/2/2021,366
426282894,12/2/2021,400
430215244,12/2/2021,540
430281421,12/2/2021,136
426300051,12/2/2021,23
426673635,12/2/2021,4509
429325101,12/2/2021,483
M4641000264,12/2/2021,748
M4641000264,12/2/2021,754
M4641000264,12/2/2021,777
M4641000264,12/2/2021,296
M4641000264,12/2/2021,694
426140779,12/2/2021,2274
426140779,12/2/2021,825
430479178,12/2/2021,52
430479178,12/2/2021,51
430479178,12/2/2021,31
430479178,12/2/2021,51
430479178,12/2/2021,52
430491605,12/2/2021,798
430491605,12/2/2021,491
430491605,12/2/2021,299
430491605,12/2/2021,830
426245312,12/3/2021,846
427488356,12/3/2021,44
426282894,12/3/2021,360
430215244,12/3/2021,744
430215244,12/3/2021,185
426673635,12/3/2021,4248
M4641000264,12/3/2021,750
M4641000264,12/3/2021,701
M4641000264,12/3/2021,737
M4641000264,12/3/2021,738
M4641000264,12/3/2021,743
427488356,12/3/2021,52
427488356,12/3/2021,19
430479178,12/3/2021,50
426282894,12/3/2021,403
430215244,12/3/2021,543
430215244,12/3/2021,130
430215244,12/3/2021,600
427488356,12/3/2021,11
430491605,12/3/2021,870
430491605,12/3/2021,571
430063110,12/6/2021,2100
430215244,12/6/2021,709
427488356,12/6/2021,48
M4641000264,12/6/2021,737
430215244,12/6/2021,146
430215244,12/6/2021,328
M4641000264,12/6/2021,601
M4641000264,12/6/2021,702
M4641000264,12/6/2021,620
M4641000264,12/6/2021,657
M4641000264,12/6/2021,231
428755480,12/6/2021,685
427488356,12/6/2021,43
429008922,12/7/2021,236
M4641000264,12/7/2021,743
M4641000264,12/7/2021,569
M4641000264,12/7/2021,737
M4641000264,12/7/2021,736
428755480,12/7/2021,964
428755480,12/7/2021,950
430063110,12/7/2021,1508
429008922,12/7/2021,2256
424231364,12/7/2021,732
429887541,12/7/2021,1146
428755480,12/7/2021,906
429887541,12/7/2021,822
428755480,12/7/2021,184
427001682,12/8/2021,3594
M4641000264,12/8/2021,460
M4641000264,12/8/2021,737
M4641000264,12/8/2021,739
M4641000264,12/8/2021,738
427001682,12/8/2021,3409
427488356,12/8/2021,38
429008922,12/8/2021,1944
429008922,12/8/2021,1740
429368230,12/8/2021,2995
429411402,12/8/2021,3507
429008922,12/8/2021,2274
429368230,12/8/2021,152
429059705,12/9/2021,1114
427566530,12/9/2021,3405
427566530,12/9/2021,1660
M4641000264,12/9/2021,743
M4641000264,12/9/2021,742
M4641000264,12/9/2021,736
M4641000264,12/9/2021,746
M4641000264,12/9/2021,713
M4641000264,12/9/2021,678
427566530,12/9/2021,913
427566530,12/9/2021,823
M4641000264,12/9/2021,742
430281378,12/13/2021,334
430215244,12/13/2021,185
M4641000264,12/13/2021,763
429059705,12/13/2021,1096
429325961,12/13/2021,1978
430063368,12/13/2021,2270
430281378,12/13/2021,336
430281378,12/13/2021,340
430215244,12/13/2021,400
426300051,12/13/2021,24
426300051,12/13/2021,21
M4641000264,12/13/2021,738
429059705,12/13/2021,861
430063368,12/13/2021,1925
427488356,12/13/2021,53
427488356,12/13/2021,43
429325961,12/13/2021,2590
429325961,12/13/2021,2625
429059705,12/13/2021,48
426997339,12/14/2021,2214
430281378,12/14/2021,129
430215244,12/14/2021,722
430215244,12/14/2021,557
426282894,12/14/2021,369
426282894,12/14/2021,383
426300051,12/14/2021,21
426300051,12/14/2021,27
426300051,12/14/2021,25
M4641000264,12/14/2021,144
M4641000264,12/14/2021,132
M4641000264,12/14/2021,735
M4641000264,12/14/2021,158
M4641000264,12/14/2021,548
M4641000264,12/14/2021,738
427488356,12/14/2021,44
427488356,12/14/2021,16
427488356,12/14/2021,28
429325961,12/14/2021,2756
429325961,12/14/2021,2581
429325961,12/14/2021,2629
429325961,12/14/2021,1540
429325961,12/14/2021,2286
430215244,12/15/2021,667
426282894,12/15/2021,364
426282894,12/15/2021,363
426282894,12/15/2021,401
426300051,12/15/2021,14
426300051,12/15/2021,27
426300051,12/15/2021,9
M4641000264,12/15/2021,739
M4641000264,12/15/2021,736
M4641000264,12/15/2021,738
M4641000264,12/15/2021,734
426997339,12/15/2021,2198
426997339,12/15/2021,1856
427488356,12/15/2021,43
427488356,12/15/2021,30
427488356,12/15/2021,15
429325961,12/15/2021,2673
429325961,12/15/2021,2494
429325961,12/15/2021,2595
429325961,12/15/2021,1456
430215244,12/15/2021,74
430215244,12/15/2021,432
430215244,12/15/2021,193
427566530,12/16/2021,3438
426282894,12/16/2021,360
426282894,12/16/2021,360
426282894,12/16/2021,400
426300051,12/16/2021,17
426300051,12/16/2021,29
M4641000264,12/16/2021,750
426997339,12/16/2021,1509
426997339,12/16/2021,710
426997339,12/16/2021,2435
427488356,12/16/2021,23
429325961,12/16/2021,2450
429325961,12/16/2021,2592
429325961,12/16/2021,2682
429325961,12/16/2021,2598
427488356,12/16/2021,20
426300051,12/16/2021,28
427488356,12/16/2021,45
430215244,12/16/2021,700
430215244,12/16/2021,618
426282894,12/17/2021,364
426282894,12/17/2021,380
427566530,12/17/2021,117
M4641000264,12/17/2021,665
M4641000264,12/17/2021,685
426997339,12/17/2021,2197
426997339,12/17/2021,2193
429325961,12/17/2021,2443
426300051,12/17/2021,19
426300051,12/17/2021,27
430215244,12/17/2021,532
426300051,12/17/2021,23
426997339,12/17/2021,2256
427488356,12/17/2021,44
427488356,12/17/2021,21
430204408,12/17/2021,1175
427566530,12/17/2021,2469
430204408,12/17/2021,767
430281421,12/20/2021,129
M4641000264,12/20/2021,703
426673119,12/20/2021,4672
430256868,12/20/2021,31
429368230,12/20/2021,3187
430281421,12/20/2021,108
426673119,12/20/2021,5032
429368230,12/20/2021,359
430256868,12/20/2021,13
430256868,12/20/2021,3
430256868,12/20/2021,44
430256868,12/20/2021,45
M4641000264,12/20/2021,700
M4641000264,12/20/2021,740
M4641000264,12/20/2021,741
M4641000264,12/20/2021,716
M4641000264,12/20/2021,811
424231364,12/20/2021,276
424231364,12/20/2021,70
424231364,12/20/2021,244
424231364,12/20/2021,21
429887541,12/20/2021,1957
427566530,12/20/2021,3172
424231364,12/20/2021,64
430256868,12/20/2021,44
426673119,12/21/2021,4511
429368230,12/21/2021,3363
429368230,12/21/2021,3377
M4641000264,12/21/2021,736
M4641000264,12/21/2021,558
M4641000264,12/21/2021,701
M4641000264,12/21/2021,742
M4641000264,12/21/2021,720
M4641000264,12/21/2021,737
M4641000264,12/21/2021,741
M4641000264,12/21/2021,815
M4641000264,12/21/2021,783
430256868,12/21/2021,41
429368230,12/21/2021,2431
430215244,12/21/2021,706
430215244,12/21/2021,704
430215244,12/21/2021,645
430215244,12/21/2021,108
430215244,12/21/2021,40
430215244,12/21/2021,211
430215244,12/21/2021,737
430215244,12/21/2021,502
426300051,12/22/2021,22
430011510,12/22/2021,1393
M4641000264,12/22/2021,739
M4641000264,12/22/2021,704
M4641000264,12/22/2021,737
M4641000264,12/22/2021,700
M4641000264,12/22/2021,747
M4641000264,12/22/2021,806
M4641000264,12/22/2021,750
430011510,12/22/2021,1579
430215244,12/22/2021,722
430215244,12/22/2021,750
430215244,12/22/2021,474
430215244,12/22/2021,621
430215244,12/22/2021,654
430215244,12/22/2021,226
430215244,12/22/2021,67
430215244,12/22/2021,81
430215244,12/22/2021,762
430215244,12/22/2021,734
430215244,12/22/2021,723
M4641000264,12/23/2021,638
M4641000264,12/23/2021,697
M4641000264,12/23/2021,746
M4641000264,12/23/2021,740
M4641000264,12/23/2021,732
430011510,12/23/2021,198
M4641000264,12/23/2021,540
M4641000264,12/23/2021,554
430011510,12/23/2021,921
430011510,12/23/2021,309
430215244,12/23/2021,768
430215244,12/23/2021,720
430215244,12/23/2021,702
430215244,12/23/2021,801
430215244,12/23/2021,595
430215244,12/23/2021,667
430215244,12/23/2021,92
#N/A,12/20/2021,1
430137242,12/27/2021,1625
430297546,12/27/2021,222
430062852,12/27/2021,1603
430161107,12/27/2021,1428
430246892,12/27/2021,1504
M4641000264,12/27/2021,593
429008922,12/27/2021,2313
M4641000264,12/27/2021,668
M4641000264,12/27/2021,737
430246892,12/27/2021,1591
430246892,12/27/2021,1346
430062852,12/27/2021,1533
430062852,12/27/2021,1082
430161107,12/27/2021,1640
430137242,12/27/2021,1412
429008922,12/27/2021,2340
429008922,12/27/2021,1553
430297546,12/27/2021,977
427566530,12/27/2021,3097
430297546,12/27/2021,268
426673635,12/27/2021,106
426673635,12/27/2021,2737
430215244,12/27/2021,648
430136984,12/28/2021,1906
430137414,12/28/2021,1307
429008578,12/28/2021,1876
429008664,12/28/2021,1705
429411402,12/28/2021,3297
M4641000264,12/28/2021,750
430246892,12/28/2021,1712
430137414,12/28/2021,1110
430161107,12/28/2021,1654
430161107,12/28/2021,1665
430161107,12/28/2021,1745
430136984,12/28/2021,1975
430136984,12/28/2021,1764
430137242,12/28/2021,1463
430137242,12/28/2021,871
429008922,12/28/2021,2111
429411402,12/28/2021,180
430215244,12/28/2021,708
430215244,12/28/2021,793
430215244,12/28/2021,764
430297503,12/29/2021,1995
429059705,12/29/2021,7
M4641000264,12/29/2021,736
M4641000264,12/29/2021,736
430137414,12/29/2021,1321
430137414,12/29/2021,1290
430137414,12/29/2021,345
429008578,12/29/2021,963
430161107,12/29/2021,2034
430136984,12/29/2021,1980
430297503,12/29/2021,473
430137328,12/29/2021,1386
430137328,12/29/2021,1310
430161107,12/29/2021,1739
429008578,12/29/2021,363
429008578,12/29/2021,226
429059705,12/29/2021,60
430215244,12/29/2021,643
430215244,12/29/2021,707
430215244,12/29/2021,636
430297546,1/3/2022,811
M4641000264,1/3/2022,700
430137242,1/3/2022,1361
430297503,1/3/2022,2010
426300051,1/3/2022,18
430062852,1/3/2022,261
430137328,1/3/2022,1437
426282894,1/3/2022,365
425721658,1/3/2022,212
426282894,1/3/2022,383
426300051,1/3/2022,16
426300051,1/3/2022,23
M4641000264,1/3/2022,740
M4641000264,1/3/2022,676
430062852,1/3/2022,1271
430297503,1/3/2022,2008
430297503,1/3/2022,2013
430136984,1/4/2022,1995
426282894,1/4/2022,361
426282894,1/4/2022,354
426300051,1/4/2022,11
426300051,1/4/2022,14
426300051,1/4/2022,25
426300051,1/4/2022,28
M4641000264,1/4/2022,710
M4641000264,1/4/2022,706
M4641000264,1/4/2022,703
M4641000264,1/4/2022,746
M4641000264,1/4/2022,776
430062852,1/4/2022,1516
430297546,1/4/2022,869
430297546,1/4/2022,903
430137242,1/4/2022,1357
430137328,1/4/2022,1472
430137328,1/4/2022,1441
428170035,1/5/2022,758
426673635,1/5/2022,2719
430312467,1/5/2022,90
429008664,1/5/2022,2194
426300051,1/5/2022,24
426300051,1/5/2022,27
426300051,1/5/2022,27
M4641000264,1/5/2022,738
M4641000264,1/5/2022,736
M4641000264,1/5/2022,737
M4641000264,1/5/2022,712
M4641000264,1/5/2022,110
M4641000264,1/5/2022,227
M4641000264,1/5/2022,417
430297546,1/5/2022,981
430136984,1/5/2022,2024
430136984,1/5/2022,2028
430137242,1/5/2022,1561
430137242,1/5/2022,1360
430137242,1/5/2022,1439
430137328,1/5/2022,1451
430137328,1/5/2022,1445
430062852,1/5/2022,1175
426673635,1/5/2022,98
430256868,1/6/2022,41
430312467,1/6/2022,835
430312467,1/6/2022,749
430312467,1/6/2022,660
430312467,1/6/2022,510
430312467,1/6/2022,153
430312467,1/6/2022,66
426300051,1/6/2022,24
426300051,1/6/2022,26
M4641000264,1/6/2022,645
M4641000264,1/6/2022,696
429008664,1/6/2022,1967
429008664,1/6/2022,1566
429008664,1/6/2022,2227
430297546,1/6/2022,984
430297546,1/6/2022,886
430137242,1/6/2022,1553
430137242,1/6/2022,1381
430137242,1/6/2022,1513
430137328,1/6/2022,1031
426300051,1/6/2022,28
430215244,1/7/2022,670
430215244,1/7/2022,556
430312467,1/7/2022,175
430312467,1/7/2022,336
430312467,1/7/2022,160
M4641000264,1/7/2022,738
M4641000264,1/7/2022,733
M4641000264,1/7/2022,736
M4641000264,1/7/2022,811
429008664,1/7/2022,2471
429008664,1/7/2022,2116
429008664,1/7/2022,2757
430256868,1/7/2022,47
430137242,1/7/2022,1498
426300051,1/7/2022,20
430312467,1/7/2022,678
430312467,1/7/2022,887
430312467,1/7/2022,149
430312467,1/7/2022,427
430724149,1/10/2022,494
430724149,1/10/2022,513
430724149,1/10/2022,179
430724149,1/10/2022,413
430724149,1/10/2022,335
430724149,1/10/2022,113
430724149,1/10/2022,197
430724149,1/10/2022,699
430724149,1/10/2022,465
426282894,1/10/2022,388
430315735,1/10/2022,128
429325961,1/10/2022,"2,292"
430256868,1/10/2022,12
430137242,1/10/2022,"1,418"
M4641000264,1/10/2022,737
426282894,1/10/2022,383
426282894,1/10/2022,400
426282894,1/10/2022,369
426282894,1/10/2022,395
430315735,1/10/2022,131
M4641000264,1/10/2022,739
430256868,1/10/2022,39
430256868,1/10/2022,24
430724149,1/11/2022,542
430724149,1/11/2022,749
430724149,1/11/2022,314
430724149,1/11/2022,189
430724149,1/11/2022,776
430724149,1/11/2022,258
430724149,1/11/2022,270
430724149,1/11/2022,757
430724149,1/11/2022,39
430724149,1/11/2022,251
430724149,1/11/2022,456
426300051,1/11/2022,20
430297503,1/11/2022,"1,299"
426282894,1/11/2022,385
426282894,1/11/2022,365
426282894,1/11/2022,392
426282894,1/11/2022,430
426282894,1/11/2022,361
430315735,1/11/2022,124
430315735,1/11/2022,168
430137242,1/11/2022,"1,248"
430724149,1/12/2022,"1,006"
430724149,1/12/2022,795
430724149,1/12/2022,692
430724149,1/12/2022,848
430724149,1/12/2022,666
430724149,1/12/2022,668
426282894,1/12/2022,417
426282894,1/12/2022,365
426282894,1/12/2022,404
426282894,1/12/2022,374
426300051,1/12/2022,24
426300051,1/12/2022,25
430315735,1/12/2022,160
430315735,1/12/2022,164
M4641000264,1/12/2022,633
429325961,1/12/2022,"1,730"
430724149,1/13/2022,"1,030"
430724149,1/13/2022,891
430724149,1/13/2022,769
430724149,1/13/2022,759
430724149,1/13/2022,822
430479178,1/13/2022,25
430297546,1/13/2022,986
426282894,1/13/2022,442
426300051,1/13/2022,28
426300051,1/13/2022,6
426300051,1/13/2022,21
426282894,1/13/2022,356
426282894,1/13/2022,411
426282894,1/13/2022,388
430315735,1/13/2022,156
430315735,1/13/2022,171
M4641000264,1/13/2022,744
M4641000264,1/13/2022,312
430479178,1/13/2022,6
429325961,1/13/2022,451
430724149,1/14/2022,851
427565068,1/14/2022,717
427565068,1/14/2022,"2,132"
427565068,1/14/2022,557
426300051,1/14/2022,12
426282894,1/14/2022,177
430315735,1/14/2022,160
M4641000264,1/14/2022,737
M4641000264,1/14/2022,736
M4641000264,1/14/2022,774
430297546,1/14/2022,350
430479178,1/14/2022,50
426300051,1/14/2022,11
430479178,1/14/2022,32
426300051,1/14/2022,28
430315735,1/14/2022,40
426300051,1/14/2022,22
427565068,1/14/2022,764
427565068,1/14/2022,"1,008"
M4641000264,1/14/2022,230
427565068,1/14/2022,"1,120"
430315735,1/17/2022,164
M4641000264,1/17/2022,727
429325961,1/17/2022,"2,098"
425721658,1/17/2022,266
428121144,1/17/2022,"2,437"
M4641000264,1/17/2022,708
430136984,1/18/2022,"1,904"
430256868,1/18/2022,19
430350823,1/18/2022,576
429329444,1/18/2022,"1,935"
426300051,1/18/2022,28
429008922,1/18/2022,"2,291"
430062852,1/18/2022,348
426997339,1/18/2022,"2,075"
425721658,1/18/2022,242
425721658,1/18/2022,238
430315735,1/18/2022,120
430315735,1/18/2022,160
430315735,1/18/2022,160
428121144,1/18/2022,"1,424"
M4641000264,1/18/2022,750
429008922,1/18/2022,"2,253"
429008922,1/18/2022,"2,262"
430136984,1/18/2022,"1,949"
429325961,1/18/2022,"2,612"
429325961,1/18/2022,"2,632"
429325961,1/18/2022,"2,684"
430256868,1/18/2022,24
430256868,1/18/2022,2
430479178,1/18/2022,28
430350823,1/18/2022,149
430256868,1/18/2022,43
429008578,1/19/2022,"1,655"
430204408,1/19/2022,161
427001682,1/19/2022,"3,780"
425721658,1/19/2022,242
430315735,1/19/2022,144
430315735,1/19/2022,160
430315735,1/19/2022,152
426300051,1/19/2022,28
M4641000264,1/19/2022,742
M4641000264,1/19/2022,240
M4641000264,1/19/2022,173
M4641000264,1/19/2022,737
M4641000264,1/19/2022,750
429008922,1/19/2022,"1,649"
430136984,1/19/2022,"1,961"
430136984,1/19/2022,"1,996"
427001682,1/19/2022,"3,859"
430062852,1/19/2022,95
430062852,1/19/2022,"1,330"
430062852,1/19/2022,276
429325961,1/19/2022,"2,663"
429325961,1/19/2022,"2,607"
429325961,1/19/2022,"2,606"
430256868,1/19/2022,44
430062852,1/19/2022,776
430062852,1/19/2022,938
430062852,1/19/2022,"1,871"
430204408,1/19/2022,"1,726"
426673119,1/20/2022,"3,617"
427566530,1/20/2022,"3,309"
429368230,1/20/2022,"3,333"
430063368,1/20/2022,"1,961"
430315735,1/20/2022,142
430315735,1/20/2022,160
430315735,1/20/2022,160
427566530,1/20/2022,"4,555"
426300051,1/20/2022,28
M4641000264,1/20/2022,507
M4641000264,1/20/2022,702
M4641000264,1/20/2022,784
426997339,1/20/2022,"2,201"
429008578,1/20/2022,"1,820"
429008578,1/20/2022,187
429008578,1/20/2022,"1,572"
429008578,1/20/2022,316
429008578,1/20/2022,"1,664"
430136984,1/20/2022,"1,768"
427001682,1/20/2022,"3,416"
427001682,1/20/2022,"3,145"
430063368,1/20/2022,"2,268"
430063368,1/20/2022,451
430063368,1/20/2022,"1,644"
429325961,1/20/2022,"2,588"
429325961,1/20/2022,"2,597"
426673635,1/21/2022,"4,603"
426673635,1/21/2022,828
430315735,1/21/2022,160
430315735,1/21/2022,160
430315735,1/21/2022,161
429368230,1/21/2022,"2,690"
427566530,1/21/2022,"3,412"
427566530,1/21/2022,"1,362"
M4641000264,1/21/2022,713
M4641000264,1/21/2022,700
M4641000264,1/21/2022,736
426997339,1/21/2022,860
426997339,1/21/2022,843
426997339,1/21/2022,846
426997339,1/21/2022,"1,382"
426997339,1/21/2022,530
426997339,1/21/2022,"2,206"
429008578,1/21/2022,"1,672"
429008578,1/21/2022,142
430063368,1/21/2022,186
430063368,1/21/2022,"1,679"
429325961,1/21/2022,"2,611"
429325961,1/21/2022,"1,378"
429325961,1/21/2022,"2,491"
429325961,1/21/2022,"2,700"
429325961,1/21/2022,"2,218"
429008578,1/21/2022,"1,806"
430063368,1/21/2022,"2,331"
430063368,1/21/2022,"2,410"
426997339,1/21/2022,585
429008578,1/21/2022,"2,019"
426997339,1/21/2022,"1,651"
426997339,1/21/2022,"1,911"
426997339,1/21/2022,"1,966"
426673635,1/21/2022,"3,022"
426673635,1/21/2022,96
427565068,1/4/2021,"3,351"
427342328,1/4/2021,"7,721"
427073148,1/4/2021,104
426300051,1/4/2021,15
428963815,1/4/2021,"2,561"
429470097,1/4/2021,477
429008750,1/4/2021,"4,900"
428964202,1/4/2021,251
428862851,1/4/2021,"2,136"
429325058,1/4/2021,"2,830"
428974522,1/4/2021,"6,008"
M4641000264,1/4/2021,804
427566530,1/5/2021,"4,002"
427072718,1/5/2021,56
426140779,1/5/2021,"4,874"
428963772,1/5/2021,"2,822"
429470097,1/5/2021,276
426300051,1/5/2021,17
429325058,1/5/2021,"2,597"
428862851,1/5/2021,"4,002"
429008750,1/5/2021,514
428974522,1/5/2021,"1,492"
